"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2010,201005,"May 2010",4,0,2,"Exports",818,"Egypt",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,21753860,NA,7876101,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",792,"Turkey",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,623122,NA,341393,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",804,"Ukraine",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,149994,NA,42037,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",56,"Belgium",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,4253499,NA,743658,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",818,"Egypt",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,8486500,NA,3358871,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",56,"Belgium",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,42596,NA,6655,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",804,"Ukraine",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,330,NA,262,NA,NA,0
"HS",2010,201008,"August 2010",4,0,2,"Exports",804,"Ukraine",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,422,NA,251,NA,NA,0
"HS",2010,201008,"August 2010",4,0,2,"Exports",498,"Rep. of Moldova",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,22000,NA,7040,NA,NA,0
"HS",2010,201008,"August 2010",4,0,2,"Exports",56,"Belgium",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,422,NA,153,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",792,"Turkey",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,980200,NA,207480,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",804,"Ukraine",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,415,NA,456,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,90,NA,64,NA,NA,0
"HS",2010,201009,"September 2010",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,78122,NA,128073,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",498,"Rep. of Moldova",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1350745,NA,338262,NA,NA,0
"HS",2010,201001,"January 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,71000,NA,31108,NA,NA,0
"HS",2010,201002,"February 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,260000,NA,253296,NA,NA,0
"HS",2010,201003,"March 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,743000,NA,418700,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3647180,NA,1983500,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",752,"Sweden",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,2500,NA,5135,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3896384,NA,1621859,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1418800,NA,597633,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3385120,NA,1837550,NA,NA,0
"HS",2010,201008,"August 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3796520,NA,2347876,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,4482520,NA,2893924,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,5284580,NA,2902022,NA,NA,0
"HS",2010,201011,"November 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,6126500,NA,2802229,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",276,"Germany",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1161376,NA,673290,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",752,"Sweden",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,40000,NA,11566,NA,NA,0
"HS",2010,201001,"January 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1214100,NA,606723,NA,NA,0
"HS",2010,201002,"February 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,775900,NA,515515,NA,NA,0
"HS",2010,201003,"March 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,718100,NA,524878,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,429800,NA,330124,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1384800,NA,450032,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,751000,NA,232496,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",724,"Spain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,45800,NA,24048,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,55000,NA,62997,NA,NA,0
"HS",2010,201008,"August 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,203100,NA,195731,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1582100,NA,828505,NA,NA,0
"HS",2010,201010,"October 2010",4,0,1,"Imports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,19900,NA,12202,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1837600,NA,941716,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",724,"Spain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,26000,NA,10478,NA,NA,0
"HS",2010,201011,"November 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1763700,NA,1007158,NA,NA,0
"HS",2010,201012,"December 2010",4,0,1,"Imports",724,"Spain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,26000,NA,9967,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3498100,NA,1676820,NA,NA,0
"HS",2010,201002,"February 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3600,NA,3476,NA,NA,0
"HS",2010,201003,"March 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,16400,NA,15985,NA,NA,0
"HS",2010,201003,"March 2010",4,0,2,"Exports",586,"Pakistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,559520,NA,137502,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",586,"Pakistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,332610,NA,79858,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,4000,NA,3768,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",203,"Czech Rep.",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,20000,NA,10148,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,75000,NA,57369,NA,NA,0
"HS",2010,201005,"May 2010",4,0,2,"Exports",208,"Denmark",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,500,NA,565,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,135300,NA,104102,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,103900,NA,47867,NA,NA,0
"HS",2010,201007,"July 2010",4,0,2,"Exports",586,"Pakistan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,107806,NA,16373,NA,NA,0
"HS",2010,201009,"September 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,199800,NA,50119,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",208,"Denmark",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,49200,NA,20901,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,2103900,NA,565677,NA,NA,0
"HS",2010,201011,"November 2010",4,0,2,"Exports",208,"Denmark",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,703500,NA,318689,NA,NA,0
"HS",2010,201011,"November 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3123600,NA,860054,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",208,"Denmark",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,2421000,NA,1010885,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",616,"Poland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,2867400,NA,944435,NA,NA,0
"HS",2010,201001,"January 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,5517470,NA,965212,NA,NA,0
"HS",2010,201002,"February 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,7362560,NA,1344173,NA,NA,0
"HS",2010,201003,"March 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,10051400,NA,1755207,NA,NA,0
"HS",2010,201004,"April 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,6035590,NA,1082194,NA,NA,0
"HS",2010,201005,"May 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,8580110,NA,1626220,NA,NA,0
"HS",2010,201006,"June 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3077210,NA,560639,NA,NA,0
"HS",2010,201006,"June 2010",4,0,2,"Exports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,27000,NA,1286,NA,NA,0
"HS",2010,201007,"July 2010",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,66000,NA,10660,NA,NA,0
"HS",2010,201010,"October 2010",4,0,2,"Exports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,225000,NA,45133,NA,NA,0
"HS",2010,201011,"November 2010",4,0,2,"Exports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,20000,NA,3252,NA,NA,0
"HS",2010,201012,"December 2010",4,0,2,"Exports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,40000,NA,6530,NA,NA,0
"HS",2010,201001,"January 2010",4,0,2,"Exports",246,"Finland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,2719200,NA,611447,NA,NA,0
"HS",2010,201002,"February 2010",4,0,2,"Exports",246,"Finland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3000100,NA,803898,NA,NA,0
"HS",2010,201003,"March 2010",4,0,2,"Exports",246,"Finland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3818800,NA,1272050,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",246,"Finland",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,3963900,NA,1472541,NA,NA,0
"HS",2010,201004,"April 2010",4,0,2,"Exports",646,"Rwanda",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,701,"Potatoes; fresh or chilled",NA,NA,NA,NA,NA,NA,1400,NA,281,NA,NA,0
